res_code,prescribing_text_id,pt_position,schedule_code
"15521_15515_R","26331","3","4535"
"15521_15515_R","29938","4","4535"
"15521_15515_R","26724","5","4535"
"15521_15515_R","32531","6","4535"
"15521_15515_R","29937","7","4535"
"15521_15515_R","29378","8","4535"
"15521_15515_R","24355","9","4535"
"15521_15515_R","28755","10","4535"
"15522_15466_R","29232","1","4535"
"15522_15466_R","11365","2","4535"
"15522_15466_R","7890","3","4535"
"15522_15466_R","23679","4","4535"
"15522_15466_R","32452","5","4535"
"15522_15466_R","29229","6","4535"
"15524_15494_R","10326","1","4535"
"15524_15494_R","26331","2","4535"
"15524_15494_R","26866","3","4535"
"15524_15494_R","29939","4","4535"
"15524_15494_R","26724","5","4535"
"15524_15494_R","32369","6","4535"
"15524_15494_R","29378","7","4535"
"15524_15494_R","29916","8","4535"
"15524_15494_R","28500","9","4535"
"15528_15469_R","9277","1","4535"
"15528_15469_R","9917","2","4535"
"15528_15469_R","27771","3","4535"
"15533_15585_R","8218","1","4535"
"15533_15585_R","30503","2","4535"
"15533_15585_R","15437","3","4535"
"15534_15734_R","8218","1","4535"
"15534_15734_R","30503","2","4535"
"15534_15734_R","15439","3","4535"
"15537_15659_R","9998","1","4535"
"15537_15659_R","30503","2","4535"
"15537_15659_R","10000","3","4535"
"15537_15659_R","9997","4","4535"
"15538_15539_R","8235","1","4535"
"15538_15539_R","30503","2","4535"
"15538_15539_R","8233","3","4535"
"15540_15658_R","7815","1","4535"
"15540_15658_R","30503","2","4535"
"15541_15542_R","8335","1","4535"
"15541_15542_R","30503","2","4535"
"15541_15542_R","11930","3","4535"
"15541_15542_R","26356","4","4535"
"15544_15600_R","9277","1","4535"
"15544_15600_R","30503","2","4535"
"15544_15600_R","14971","3","4535"
"15545_15548_R","9286","1","4535"
"15545_15548_R","30503","2","4535"
"15545_15548_R","25314","3","4535"
"15545_15548_R","25316","4","4535"
"15545_15548_R","10412","5","4535"
"15545_15548_R","21821","6","4535"
"15545_15548_R","21823","7","4535"
"15545_15548_R","21824","8","4535"
"15547_15543_R","9286","1","4535"
"15547_15543_R","30503","2","4535"
"15547_15543_R","25312","3","4535"
"15547_15543_R","27982","4","4535"
"15549_15607_R","9277","1","4535"
"15549_15607_R","30503","2","4535"
"15549_15607_R","14996","3","4535"
"15549_15607_R","14999","4","4535"
"15552_15606_R","11492","1","4535"
"15552_15606_R","30503","2","4535"
"15552_15606_R","11494","3","4535"
"15552_15606_R","11496","4","4535"
"15552_15606_R","11600","5","4535"
"15555_15559_R","7869","1","4535"
"15555_15559_R","30503","2","4535"
"15555_15559_R","7875","3","4535"
"15557_15558_R","9334","1","4535"
"15557_15558_R","30503","2","4535"
"15557_15558_R","9336","3","4535"
"15557_15558_R","9399","4","4535"
"15561_15560_R","7869","1","4535"
"15563_15643_R","9277","1","4535"
"15563_15643_R","30503","2","4535"
"15563_15643_R","15069","3","4535"
"15563_15643_R","15071","4","4535"
"15563_15643_R","15074","5","4535"
"15563_15643_R","15088","6","4535"
"15563_15643_R","15091","7","4535"
"15563_15643_R","7606","8","4535"
"15563_15643_R","7607","9","4535"
"15571_15530_R","7814","1","4535"
"15571_15530_R","30503","2","4535"
"15571_15530_R","23732","3","4535"
"15573_15678_R","7816","1","4535"
"15573_15678_R","30503","2","4535"
"15576_15617_R","9277","1","4535"
"15576_15617_R","30503","2","4535"
"15576_15617_R","9539","3","4535"
"15576_15617_R","22705","4","4535"
"15576_15617_R","30455","5","4535"
"15576_15617_R","22301","6","4535"
"15576_15617_R","22302","7","4535"
"15576_15617_R","21822","8","4535"
"15576_15617_R","21825","9","4535"
"15579_15653_R","9277","1","4535"
"15579_15653_R","30503","2","4535"
"15579_15653_R","9539","3","4535"
"15579_15653_R","9911","4","4535"
"15579_15653_R","22301","5","4535"
"15579_15653_R","26891","6","4535"
"15579_15653_R","22302","7","4535"
"15579_15653_R","21822","8","4535"
"15579_15653_R","21825","9","4535"
"15581_15666_R","10706","1","4535"
"15581_15666_R","30503","2","4535"
"15588_15536_R","7712","1","4535"
"15588_15536_R","30503","2","4535"
"15588_15536_R","7738","3","4535"
"15588_15536_R","7727","4","4535"
"15588_15536_R","7715","5","4535"
"15588_15536_R","7740","6","4535"
"15589_15657_R","14441","1","4535"
"15589_15657_R","10002","2","4535"
"15589_15657_R","30503","3","4535"
"15589_15657_R","14439","4","4535"
"15589_15657_R","7606","5","4535"
"15589_15657_R","7607","6","4535"
"15590_15596_R","9996","1","4535"
"15590_15596_R","30503","2","4535"
"15590_15596_R","10000","3","4535"
"15590_15596_R","9997","4","4535"
"15592_15709_R","8236","1","4535"
"15592_15709_R","30503","2","4535"
"15592_15709_R","8233","3","4535"
"15594_15730_R","8218","1","4535"
"15594_15730_R","30503","2","4535"
"15594_15730_R","8224","3","4535"
"15594_15730_R","8226","4","4535"
"15595_15686_R","10002","1","4535"
"15595_15686_R","30503","2","4535"
"15595_15686_R","9997","3","4535"
"15597_15574_R","7814","1","4535"
"15597_15574_R","30503","2","4535"
"15598_15599_R","9277","1","4535"
"15598_15599_R","30503","2","4535"
"15598_15599_R","9917","3","4535"
"15598_15599_R","27771","4","4535"
"15605_15751_R","11503","1","4535"
"15605_15751_R","30503","2","4535"
"15605_15751_R","11494","3","4535"
"15605_15751_R","11496","4","4535"
"15605_15751_R","11600","5","4535"
"15613_15633_R","7815","1","4535"
"15613_15633_R","30503","2","4535"
"15614_15575_R","7816","1","4535"
"15614_15575_R","30503","2","4535"
"15616_15680_R","9277","1","4535"
"15616_15680_R","30503","2","4535"
"15616_15680_R","9917","3","4535"
"15616_15680_R","22301","4","4535"
"15616_15680_R","10615","5","4535"
"15616_15680_R","22302","6","4535"
"15616_15680_R","21822","7","4535"
"15616_15680_R","21825","8","4535"
"15619_15722_R","12672","1","4535"
"15619_15722_R","30503","2","4535"
"15620_15582_R","13723","1","4535"
"15620_15582_R","30503","2","4535"
"15621_15583_R","12672","1","4535"
"15621_15583_R","30503","2","4535"
"15621_15583_R","13453","3","4535"
"15626_15586_R","8218","1","4535"
"15626_15586_R","30503","2","4535"
"15626_15586_R","8229","3","4535"
"15627_15629_R","8218","1","4535"
"15627_15629_R","30503","2","4535"
"15627_15629_R","12786","3","4535"
"15628_15572_R","13663","1","4535"
"15628_15572_R","30503","2","4535"
"15630_15727_R","13665","1","4535"
"15630_15727_R","30503","2","4535"
"15630_15727_R","18066","3","4535"
"15632_15593_R","8218","1","4535"
"15632_15593_R","30503","2","4535"
"15632_15593_R","8229","3","4535"
"15637_15634_R","9286","1","4535"
"15637_15634_R","30503","2","4535"
"15637_15634_R","22291","3","4535"
"15637_15634_R","21823","4","4535"
"15637_15634_R","22275","5","4535"
"15637_15634_R","21824","6","4535"
"15637_15634_R","21825","7","4535"
"15638_15698_R","11503","1","4535"
"15638_15698_R","30503","2","4535"
"15638_15698_R","11494","3","4535"
"15638_15698_R","11496","4","4535"
"15638_15698_R","11501","5","4535"
"15641_15642_R","9277","1","4535"
"15641_15642_R","30503","2","4535"
"15641_15642_R","15066","3","4535"
"15641_15642_R","15069","4","4535"
"15641_15642_R","15071","5","4535"
"15641_15642_R","15074","6","4535"
"15641_15642_R","15076","7","4535"
"15641_15642_R","19783","8","4535"
"15641_15642_R","7606","9","4535"
"15641_15642_R","7607","10","4535"
"15645_15691_R","9286","1","4535"
"15645_15691_R","30503","2","4535"
"15645_15691_R","21987","3","4535"
"15645_15691_R","10411","4","4535"
"15645_15691_R","10412","5","4535"
"15645_15691_R","22274","6","4535"
"15645_15691_R","11429","7","4535"
"15645_15691_R","21822","8","4535"
"15645_15691_R","22275","9","4535"
"15645_15691_R","21824","10","4535"
"15645_15691_R","21825","11","4535"
"15646_15699_R","8335","1","4535"
"15646_15699_R","30503","2","4535"
"15646_15699_R","8337","3","4535"
"15647_15648_R","8335","1","4535"
"15647_15648_R","30503","2","4535"
"15647_15648_R","7606","3","4535"
"15647_15648_R","7607","4","4535"
"15650_15707_R","13664","1","4535"
"15650_15707_R","30503","2","4535"
"15651_15702_R","9277","1","4535"
"15651_15702_R","30503","2","4535"
"15651_15702_R","9914","3","4535"
"15651_15702_R","9911","4","4535"
"15651_15702_R","22301","5","4535"
"15651_15702_R","10615","6","4535"
"15651_15702_R","22302","7","4535"
"15651_15702_R","21822","8","4535"
"15651_15702_R","21825","9","4535"
"15652_15577_R","9277","1","4535"
"15652_15577_R","30503","2","4535"
"15652_15577_R","25923","3","4535"
"15652_15577_R","25922","4","4535"
"15660_15729_R","8218","1","4535"
"15660_15729_R","30503","2","4535"
"15660_15729_R","8220","3","4535"
"15663_15635_R","9277","1","4535"
"15663_15635_R","30503","2","4535"
"15663_15635_R","9539","3","4535"
"15663_15635_R","9911","4","4535"
"15663_15635_R","9541","5","4535"
"15663_15635_R","9542","6","4535"
"15663_15635_R","22301","7","4535"
"15663_15635_R","22302","8","4535"
"15663_15635_R","21822","9","4535"
"15663_15635_R","21825","10","4535"
"15664_15601_R","18274","1","4535"
"15664_15601_R","30503","2","4535"
"15664_15601_R","28689","3","4535"
"15664_15601_R","27771","4","4535"
"15664_15601_R","18280","5","4535"
"15665_15715_R","9277","1","4535"
"15665_15715_R","30503","2","4535"
"15665_15715_R","9539","3","4535"
"15665_15715_R","13606","4","4535"
"15665_15715_R","22301","5","4535"
"15665_15715_R","22302","6","4535"
"15665_15715_R","21822","7","4535"
"15665_15715_R","21825","8","4535"
"15667_15669_R","11492","1","4535"
"15667_15669_R","30503","2","4535"
"15667_15669_R","11494","3","4535"
"15667_15669_R","11496","4","4535"
"15667_15669_R","11600","5","4535"
"15668_15550_R","11492","1","4535"
"15668_15550_R","30503","2","4535"
"15668_15550_R","11494","3","4535"
"15668_15550_R","11496","4","4535"
"15668_15550_R","11501","5","4535"
"15671_15556_R","7869","1","4535"
"15671_15556_R","30503","2","4535"
"15672_15644_R","9277","1","4535"
"15672_15644_R","30503","2","4535"
"15672_15644_R","15098","3","4535"
"15672_15644_R","22277","4","4535"
"15672_15644_R","15103","5","4535"
"15672_15644_R","15105","6","4535"
"15672_15644_R","15088","7","4535"
"15672_15644_R","15091","8","4535"
"15672_15644_R","7606","9","4535"
"15672_15644_R","7607","10","4535"
"15674_15566_R","18274","1","4535"
"15674_15566_R","30503","2","4535"
"15674_15566_R","28689","3","4535"
"15674_15566_R","18278","4","4535"
"15674_15566_R","27771","5","4535"
"15674_15566_R","18280","6","4535"
"15674_15566_R","13902","7","4535"
"15676_15611_R","9286","1","4535"
"15676_15611_R","30503","2","4535"
"15676_15611_R","22291","3","4535"
"15676_15611_R","21823","4","4535"
"15676_15611_R","22275","5","4535"
"15676_15611_R","21824","6","4535"
"15676_15611_R","21825","7","4535"
"15679_15615_R","9277","1","4535"
"15679_15615_R","30503","2","4535"
"15679_15615_R","9539","3","4535"
"15679_15615_R","9911","4","4535"
"15679_15615_R","9915","5","4535"
"15679_15615_R","22301","6","4535"
"15679_15615_R","22302","7","4535"
"15679_15615_R","21822","8","4535"
"15679_15615_R","21825","9","4535"
"15681_15578_R","14985","1","4535"
"15681_15578_R","30503","2","4535"
"15681_15578_R","14989","3","4535"
"15681_15578_R","14991","4","4535"
"15683_15708_R","8218","1","4535"
"15683_15708_R","30503","2","4535"
"15683_15708_R","15439","3","4535"
"15683_15708_R","18066","4","4535"
"15684_15535_R","13663","1","4535"
"15684_15535_R","30503","2","4535"
"15684_15535_R","18066","3","4535"
"15685_15587_R","8218","1","4535"
"15685_15587_R","30503","2","4535"
"15685_15587_R","12786","3","4535"
"15685_15587_R","18066","4","4535"
"15687_15746_R","8235","1","4535"
"15687_15746_R","30503","2","4535"
"15687_15746_R","8233","3","4535"
"15689_15682_R","9548","1","4535"
"15689_15682_R","30503","2","4535"
"15690_15710_R","10002","1","4535"
"15690_15710_R","30503","2","4535"
"15690_15710_R","18703","3","4535"
"15694_15551_R","11503","1","4535"
"15694_15551_R","30503","2","4535"
"15694_15551_R","11494","3","4535"
"15694_15551_R","11496","4","4535"
"15694_15551_R","11600","5","4535"
"15695_15696_R","11503","1","4535"
"15695_15696_R","30503","2","4535"
"15695_15696_R","11494","3","4535"
"15695_15696_R","11496","4","4535"
"15695_15696_R","11501","5","4535"
"15697_15670_R","11492","1","4535"
"15697_15670_R","30503","2","4535"
"15697_15670_R","11494","3","4535"
"15697_15670_R","11496","4","4535"
"15697_15670_R","11501","5","4535"
"15706_15726_R","13664","1","4535"
"15706_15726_R","30503","2","4535"
"15706_15726_R","18066","3","4535"
"15712_15692_R","9277","1","4535"
"15712_15692_R","30503","2","4535"
"15712_15692_R","9539","3","4535"
"15712_15692_R","9911","4","4535"
"15712_15692_R","10614","5","4535"
"15712_15692_R","10615","6","4535"
"15712_15692_R","22301","7","4535"
"15712_15692_R","22302","8","4535"
"15712_15692_R","21822","9","4535"
"15712_15692_R","21825","10","4535"
"15713_15604_R","9277","1","4535"
"15713_15604_R","30503","2","4535"
"15713_15604_R","9539","3","4535"
"15713_15604_R","13606","4","4535"
"15713_15604_R","22301","5","4535"
"15713_15604_R","10615","6","4535"
"15713_15604_R","22302","7","4535"
"15713_15604_R","21822","8","4535"
"15713_15604_R","21825","9","4535"
"15716_15639_R","10706","1","4535"
"15716_15639_R","30503","2","4535"
"15720_15754_R","18274","1","4535"
"15720_15754_R","30503","2","4535"
"15720_15754_R","22792","3","4535"
"15720_15754_R","11891","4","4535"
"15720_15754_R","23275","5","4535"
"15720_15754_R","22710","6","4535"
"15720_15754_R","14963","7","4535"
"15720_15754_R","22711","8","4535"
"15720_15754_R","13902","9","4535"
"15720_15754_R","21825","10","4535"
"15721_15755_R","9277","1","4535"
"15721_15755_R","30503","2","4535"
"15721_15755_R","9917","3","4535"
"15721_15755_R","9911","4","4535"
"15721_15755_R","22301","5","4535"
"15721_15755_R","10615","6","4535"
"15721_15755_R","22302","7","4535"
"15721_15755_R","21822","8","4535"
"15721_15755_R","21825","9","4535"
"15723_15736_R","9286","1","4535"
"15723_15736_R","30503","2","4535"
"15723_15736_R","14981","3","4535"
"15723_15736_R","22292","4","4535"
"15723_15736_R","21823","5","4535"
"15723_15736_R","22293","6","4535"
"15723_15736_R","21824","7","4535"
"15723_15736_R","21825","8","4535"
"15725_15624_R","8275","1","4535"
"15725_15624_R","30503","2","4535"
"15725_15624_R","8277","3","4535"
"15725_15624_R","9787","4","4535"
"15728_15735_R","13665","1","4535"
"15728_15735_R","30503","2","4535"
"15731_15693_R","9277","1","4535"
"15731_15693_R","30503","2","4535"
"15731_15693_R","9539","3","4535"
"15740_15656_R","9277","1","4535"
"15740_15656_R","30503","2","4535"
"15740_15656_R","9539","3","4535"
"15740_15656_R","8384","4","4535"
"15741_15661_R","8218","1","4535"
"15741_15661_R","30503","2","4535"
"15741_15661_R","8224","3","4535"
"15741_15661_R","8226","4","4535"
"15742_15745_R","8218","1","4535"
"15742_15745_R","30503","2","4535"
"15742_15745_R","8220","3","4535"
"15743_15688_R","8218","1","4535"
"15743_15688_R","30503","2","4535"
"15743_15688_R","8229","3","4535"
"15744_15747_R","8236","1","4535"
"15744_15747_R","30503","2","4535"
"15744_15747_R","8233","3","4535"
"15748_15546_R","9277","1","4535"
"15748_15546_R","30503","2","4535"
"15748_15546_R","9539","3","4535"
"15748_15546_R","9911","4","4535"
"15748_15546_R","10614","5","4535"
"15748_15546_R","22301","6","4535"
"15748_15546_R","22302","7","4535"
"15748_15546_R","21822","8","4535"
"15748_15546_R","21825","9","4535"
"15750_15714_R","9277","1","4535"
"15750_15714_R","30503","2","4535"
"15750_15714_R","9539","3","4535"
"15750_15714_R","22301","4","4535"
"15750_15714_R","22302","5","4535"
"15750_15714_R","21822","6","4535"
"15750_15714_R","21825","7","4535"
"15752_15753_R","17194","1","4535"
"15752_15753_R","30503","2","4535"
"15752_15753_R","22291","3","4535"
"15752_15753_R","21823","4","4535"
"15752_15753_R","22275","5","4535"
"15752_15753_R","21824","6","4535"
"15752_15753_R","21825","7","4535"
"15758_15774_R","32581","1","4535"
"15758_15774_R","27321","2","4535"
"15758_15774_R","7601","3","4535"
"15758_15774_R","7890","4","4535"
"15758_15774_R","27323","5","4535"
"15758_15774_R","27324","6","4535"
"15760_15776_R","9828","1","4535"
"15760_15776_R","23299","2","4535"
"15760_15776_R","9830","3","4535"
"15760_15776_R","7601","4","4535"
"15760_15776_R","32206","5","4535"
"15760_15776_R","25324","6","4535"
"15760_15776_R","32531","7","4535"
"15760_15776_R","29219","8","4535"
"15760_15776_R","28755","9","4535"
"15761_15803_R","9828","1","4535"
"15761_15803_R","23299","2","4535"
"15761_15803_R","9830","3","4535"
"15761_15803_R","7601","4","4535"
"15761_15803_R","32208","5","4535"
"15761_15803_R","32531","6","4535"
"15761_15803_R","29220","7","4535"
"15761_15803_R","28755","8","4535"
"15762_15804_R","9828","1","4535"
"15762_15804_R","28773","2","4535"
"15762_15804_R","9830","3","4535"
"15762_15804_R","7601","4","4535"
"15762_15804_R","32208","5","4535"
"15763_15795_R","18881","1","4535"
"15763_15795_R","22219","2","4535"
"15763_15795_R","32627","3","4535"
"15763_15795_R","10405","4","4535"
"15763_15795_R","8052","5","4535"
"15763_15795_R","27829","6","4535"
"15763_15795_R","20540","7","4535"
"15763_15795_R","32628","8","4535"
"15763_15795_R","25769","9","4535"
"15763_15795_R","23934","10","4535"
"15763_15795_R","32110","11","4535"
"15763_15795_R","32637","12","4535"
"15766_15764_R","18881","1","4535"
"15766_15764_R","20565","2","4535"
"15766_15764_R","20532","3","4535"
"15766_15764_R","23582","4","4535"
"15766_15764_R","10405","5","4535"
"15766_15764_R","8052","6","4535"
"15766_15764_R","27829","7","4535"
"15766_15764_R","27253","8","4535"
"15766_15764_R","23934","9","4535"
"15766_15764_R","27832","10","4535"
"15766_15764_R","32636","11","4535"
"15769_15807_R","18881","1","4535"
"15769_15807_R","24340","2","4535"
"15769_15807_R","25973","3","4535"
"15769_15807_R","8052","4","4535"
"15770_15781_R","26646","1","4535"
"15770_15781_R","32624","2","4535"
"15770_15781_R","29020","3","4535"
"15770_15781_R","23299","4","4535"
"15770_15781_R","29021","5","4535"
"15771_15814_R","15330","1","4535"
"15771_15814_R","15257","2","4535"
"15773_15800_R","15330","1","4535"
"15773_15800_R","15254","2","4535"
"15783_15784_R","15330","1","4535"
"15783_15784_R","15254","2","4535"
